"","region1","region2","region","cases","week","year","x","y","SIG_CD"
"22921","충북","괴산군","충북-괴산군",0,3,2025,127.8295881,36.76965903,43760
"22922","충북","괴산군","충북-괴산군",0,4,2025,127.8295881,36.76965903,43760
"22923","충북","괴산군","충북-괴산군",1,5,2025,127.8295881,36.76965903,43760
"22924","충북","괴산군","충북-괴산군",0,1,2024,127.8295881,36.76965903,43760
"22925","충북","괴산군","충북-괴산군",0,2,2024,127.8295881,36.76965903,43760
"22926","충북","괴산군","충북-괴산군",0,3,2024,127.8295881,36.76965903,43760
"22927","충북","괴산군","충북-괴산군",0,4,2024,127.8295881,36.76965903,43760
"22928","충북","괴산군","충북-괴산군",0,5,2024,127.8295881,36.76965903,43760
"22929","충북","괴산군","충북-괴산군",0,6,2024,127.8295881,36.76965903,43760
"22930","충북","괴산군","충북-괴산군",0,7,2024,127.8295881,36.76965903,43760
"22931","충북","괴산군","충북-괴산군",0,8,2024,127.8295881,36.76965903,43760
"22932","충북","괴산군","충북-괴산군",0,9,2024,127.8295881,36.76965903,43760
"22933","충북","괴산군","충북-괴산군",0,10,2024,127.8295881,36.76965903,43760
"22934","충북","괴산군","충북-괴산군",0,11,2024,127.8295881,36.76965903,43760
"22935","충북","괴산군","충북-괴산군",0,12,2024,127.8295881,36.76965903,43760
"22936","충북","괴산군","충북-괴산군",0,13,2024,127.8295881,36.76965903,43760
"22937","충북","괴산군","충북-괴산군",0,14,2024,127.8295881,36.76965903,43760
"22938","충북","괴산군","충북-괴산군",0,15,2024,127.8295881,36.76965903,43760
"22939","충북","괴산군","충북-괴산군",0,16,2024,127.8295881,36.76965903,43760
"22940","충북","괴산군","충북-괴산군",0,17,2024,127.8295881,36.76965903,43760
"22941","충북","괴산군","충북-괴산군",0,18,2024,127.8295881,36.76965903,43760
"22942","충북","괴산군","충북-괴산군",0,19,2024,127.8295881,36.76965903,43760
"22943","충북","괴산군","충북-괴산군",0,20,2024,127.8295881,36.76965903,43760
"22944","충북","괴산군","충북-괴산군",0,21,2024,127.8295881,36.76965903,43760
"22945","충북","괴산군","충북-괴산군",0,22,2024,127.8295881,36.76965903,43760
"22946","충북","괴산군","충북-괴산군",0,23,2024,127.8295881,36.76965903,43760
"22947","충북","괴산군","충북-괴산군",0,24,2024,127.8295881,36.76965903,43760
"22948","충북","괴산군","충북-괴산군",0,25,2024,127.8295881,36.76965903,43760
"22949","충북","괴산군","충북-괴산군",1,26,2024,127.8295881,36.76965903,43760
"22950","충북","괴산군","충북-괴산군",0,27,2024,127.8295881,36.76965903,43760
"22951","충북","괴산군","충북-괴산군",0,28,2024,127.8295881,36.76965903,43760
"22952","충북","괴산군","충북-괴산군",0,29,2024,127.8295881,36.76965903,43760
"22953","충북","괴산군","충북-괴산군",0,30,2024,127.8295881,36.76965903,43760
"22954","충북","괴산군","충북-괴산군",0,31,2024,127.8295881,36.76965903,43760
"22955","충북","괴산군","충북-괴산군",0,32,2024,127.8295881,36.76965903,43760
"22956","충북","괴산군","충북-괴산군",0,33,2024,127.8295881,36.76965903,43760
"22957","충북","괴산군","충북-괴산군",2,34,2024,127.8295881,36.76965903,43760
"22958","충북","괴산군","충북-괴산군",0,35,2024,127.8295881,36.76965903,43760
"22959","충북","괴산군","충북-괴산군",0,36,2024,127.8295881,36.76965903,43760
"22960","충북","괴산군","충북-괴산군",3,37,2024,127.8295881,36.76965903,43760
"22961","충북","괴산군","충북-괴산군",2,38,2024,127.8295881,36.76965903,43760
"22962","충북","괴산군","충북-괴산군",5,39,2024,127.8295881,36.76965903,43760
"22963","충북","괴산군","충북-괴산군",4,40,2024,127.8295881,36.76965903,43760
"22964","충북","괴산군","충북-괴산군",3,41,2024,127.8295881,36.76965903,43760
"22965","충북","괴산군","충북-괴산군",2,42,2024,127.8295881,36.76965903,43760
"22966","충북","괴산군","충북-괴산군",3,43,2024,127.8295881,36.76965903,43760
"22967","충북","괴산군","충북-괴산군",5,44,2024,127.8295881,36.76965903,43760
"22968","충북","괴산군","충북-괴산군",8,45,2024,127.8295881,36.76965903,43760
"22969","충북","괴산군","충북-괴산군",5,46,2024,127.8295881,36.76965903,43760
"22970","충북","괴산군","충북-괴산군",4,47,2024,127.8295881,36.76965903,43760
"22971","충북","괴산군","충북-괴산군",2,48,2024,127.8295881,36.76965903,43760
"22972","충북","괴산군","충북-괴산군",1,49,2024,127.8295881,36.76965903,43760
"22973","충북","괴산군","충북-괴산군",0,50,2024,127.8295881,36.76965903,43760
"22974","충북","괴산군","충북-괴산군",1,51,2024,127.8295881,36.76965903,43760
"22975","충북","괴산군","충북-괴산군",2,52,2024,127.8295881,36.76965903,43760
"22976","충북","괴산군","충북-괴산군",0,42,2025,127.8295881,36.76965903,43760
"22977","충북","괴산군","충북-괴산군",0,43,2025,127.8295881,36.76965903,43760
"22978","충북","괴산군","충북-괴산군",0,44,2025,127.8295881,36.76965903,43760
"22979","충북","괴산군","충북-괴산군",1,32,2025,127.8295881,36.76965903,43760
"22980","충북","괴산군","충북-괴산군",0,33,2025,127.8295881,36.76965903,43760
"22981","충북","괴산군","충북-괴산군",0,34,2025,127.8295881,36.76965903,43760
"22982","충북","괴산군","충북-괴산군",0,35,2025,127.8295881,36.76965903,43760
"22983","충북","괴산군","충북-괴산군",0,36,2025,127.8295881,36.76965903,43760
"22984","충북","괴산군","충북-괴산군",0,37,2025,127.8295881,36.76965903,43760
"22985","충북","괴산군","충북-괴산군",0,38,2025,127.8295881,36.76965903,43760
"22986","충북","괴산군","충북-괴산군",0,39,2025,127.8295881,36.76965903,43760
"22987","충북","괴산군","충북-괴산군",0,40,2025,127.8295881,36.76965903,43760
"22988","충북","괴산군","충북-괴산군",0,41,2025,127.8295881,36.76965903,43760
"22989","충북","괴산군","충북-괴산군",0,45,2025,127.8295881,36.76965903,43760
"22990","충북","단양군","충북-단양군",0,1,2024,128.3878416,36.99445276,43800
"22991","충북","단양군","충북-단양군",0,2,2024,128.3878416,36.99445276,43800
"22992","충북","단양군","충북-단양군",0,3,2024,128.3878416,36.99445276,43800
"22993","충북","단양군","충북-단양군",0,5,2024,128.3878416,36.99445276,43800
"22994","충북","단양군","충북-단양군",0,6,2024,128.3878416,36.99445276,43800
"22995","충북","단양군","충북-단양군",0,7,2024,128.3878416,36.99445276,43800
"22996","충북","단양군","충북-단양군",0,8,2024,128.3878416,36.99445276,43800
"22997","충북","단양군","충북-단양군",0,9,2024,128.3878416,36.99445276,43800
"22998","충북","단양군","충북-단양군",0,10,2024,128.3878416,36.99445276,43800
"22999","충북","단양군","충북-단양군",0,11,2024,128.3878416,36.99445276,43800
"23000","충북","단양군","충북-단양군",0,12,2024,128.3878416,36.99445276,43800
"23001","충북","단양군","충북-단양군",0,13,2024,128.3878416,36.99445276,43800
"23002","충북","단양군","충북-단양군",0,14,2024,128.3878416,36.99445276,43800
"23003","충북","단양군","충북-단양군",0,15,2024,128.3878416,36.99445276,43800
"23004","충북","단양군","충북-단양군",0,16,2024,128.3878416,36.99445276,43800
"23005","충북","단양군","충북-단양군",0,4,2024,128.3878416,36.99445276,43800
"23006","충북","단양군","충북-단양군",0,31,2024,128.3878416,36.99445276,43800
"23007","충북","단양군","충북-단양군",0,32,2024,128.3878416,36.99445276,43800
"23008","충북","단양군","충북-단양군",0,33,2024,128.3878416,36.99445276,43800
"23009","충북","단양군","충북-단양군",0,34,2024,128.3878416,36.99445276,43800
"23010","충북","단양군","충북-단양군",0,35,2024,128.3878416,36.99445276,43800
"23011","충북","단양군","충북-단양군",1,36,2024,128.3878416,36.99445276,43800
"23012","충북","단양군","충북-단양군",0,37,2024,128.3878416,36.99445276,43800
"23013","충북","단양군","충북-단양군",0,38,2024,128.3878416,36.99445276,43800
"23014","충북","단양군","충북-단양군",2,39,2024,128.3878416,36.99445276,43800
"23015","충북","단양군","충북-단양군",0,40,2024,128.3878416,36.99445276,43800
"23016","충북","단양군","충북-단양군",0,41,2024,128.3878416,36.99445276,43800
"23017","충북","단양군","충북-단양군",0,42,2024,128.3878416,36.99445276,43800
"23018","충북","단양군","충북-단양군",0,43,2024,128.3878416,36.99445276,43800
"23019","충북","단양군","충북-단양군",0,44,2024,128.3878416,36.99445276,43800
"23020","충북","단양군","충북-단양군",0,45,2024,128.3878416,36.99445276,43800
"23021","충북","단양군","충북-단양군",0,46,2024,128.3878416,36.99445276,43800
"23022","충북","단양군","충북-단양군",0,47,2024,128.3878416,36.99445276,43800
"23023","충북","단양군","충북-단양군",0,48,2024,128.3878416,36.99445276,43800
"23024","충북","단양군","충북-단양군",0,49,2024,128.3878416,36.99445276,43800
"23025","충북","단양군","충북-단양군",0,50,2024,128.3878416,36.99445276,43800
"23026","충북","단양군","충북-단양군",0,51,2024,128.3878416,36.99445276,43800
"23027","충북","단양군","충북-단양군",0,52,2024,128.3878416,36.99445276,43800
"23028","충북","단양군","충북-단양군",0,23,2025,128.3878416,36.99445276,43800
"23029","충북","단양군","충북-단양군",0,24,2025,128.3878416,36.99445276,43800
"23030","충북","단양군","충북-단양군",0,25,2025,128.3878416,36.99445276,43800
"23031","충북","단양군","충북-단양군",0,26,2025,128.3878416,36.99445276,43800
"23032","충북","단양군","충북-단양군",0,17,2024,128.3878416,36.99445276,43800
"23033","충북","단양군","충북-단양군",0,18,2024,128.3878416,36.99445276,43800
"23034","충북","단양군","충북-단양군",0,19,2024,128.3878416,36.99445276,43800
"23035","충북","단양군","충북-단양군",0,20,2024,128.3878416,36.99445276,43800
"23036","충북","단양군","충북-단양군",0,21,2024,128.3878416,36.99445276,43800
"23037","충북","단양군","충북-단양군",0,22,2024,128.3878416,36.99445276,43800
"23038","충북","단양군","충북-단양군",0,23,2024,128.3878416,36.99445276,43800
"23039","충북","단양군","충북-단양군",0,24,2024,128.3878416,36.99445276,43800
"23040","충북","단양군","충북-단양군",0,25,2024,128.3878416,36.99445276,43800
"23041","충북","단양군","충북-단양군",1,26,2024,128.3878416,36.99445276,43800
"23042","충북","단양군","충북-단양군",1,27,2024,128.3878416,36.99445276,43800
"23043","충북","단양군","충북-단양군",1,28,2024,128.3878416,36.99445276,43800
"23044","충북","단양군","충북-단양군",1,29,2024,128.3878416,36.99445276,43800
"23045","충북","단양군","충북-단양군",0,30,2024,128.3878416,36.99445276,43800
"23046","충북","단양군","충북-단양군",0,1,2025,128.3878416,36.99445276,43800
"23047","충북","단양군","충북-단양군",0,2,2025,128.3878416,36.99445276,43800
"23048","충북","단양군","충북-단양군",0,3,2025,128.3878416,36.99445276,43800
"23049","충북","단양군","충북-단양군",0,4,2025,128.3878416,36.99445276,43800
"23050","충북","단양군","충북-단양군",0,5,2025,128.3878416,36.99445276,43800
"23051","충북","단양군","충북-단양군",0,6,2025,128.3878416,36.99445276,43800
"23052","충북","단양군","충북-단양군",0,7,2025,128.3878416,36.99445276,43800
"23053","충북","단양군","충북-단양군",0,8,2025,128.3878416,36.99445276,43800
"23054","충북","단양군","충북-단양군",0,9,2025,128.3878416,36.99445276,43800
"23055","충북","단양군","충북-단양군",0,10,2025,128.3878416,36.99445276,43800
"23056","충북","단양군","충북-단양군",0,11,2025,128.3878416,36.99445276,43800
"23057","충북","단양군","충북-단양군",0,12,2025,128.3878416,36.99445276,43800
"23058","충북","단양군","충북-단양군",0,13,2025,128.3878416,36.99445276,43800
"23059","충북","단양군","충북-단양군",0,14,2025,128.3878416,36.99445276,43800
"23060","충북","단양군","충북-단양군",0,15,2025,128.3878416,36.99445276,43800
"23061","충북","단양군","충북-단양군",0,16,2025,128.3878416,36.99445276,43800
"23062","충북","단양군","충북-단양군",0,17,2025,128.3878416,36.99445276,43800
"23063","충북","단양군","충북-단양군",0,18,2025,128.3878416,36.99445276,43800
"23064","충북","단양군","충북-단양군",0,19,2025,128.3878416,36.99445276,43800
"23065","충북","단양군","충북-단양군",0,20,2025,128.3878416,36.99445276,43800
"23066","충북","단양군","충북-단양군",0,21,2025,128.3878416,36.99445276,43800
"23067","충북","단양군","충북-단양군",0,22,2025,128.3878416,36.99445276,43800
"23068","충북","단양군","충북-단양군",0,36,2025,128.3878416,36.99445276,43800
"23069","충북","단양군","충북-단양군",0,37,2025,128.3878416,36.99445276,43800
"23070","충북","단양군","충북-단양군",0,38,2025,128.3878416,36.99445276,43800
"23071","충북","단양군","충북-단양군",0,39,2025,128.3878416,36.99445276,43800
"23072","충북","단양군","충북-단양군",0,27,2025,128.3878416,36.99445276,43800
"23073","충북","단양군","충북-단양군",0,28,2025,128.3878416,36.99445276,43800
"23074","충북","단양군","충북-단양군",0,29,2025,128.3878416,36.99445276,43800
"23075","충북","단양군","충북-단양군",0,30,2025,128.3878416,36.99445276,43800
"23076","충북","단양군","충북-단양군",0,31,2025,128.3878416,36.99445276,43800
"23077","충북","단양군","충북-단양군",0,32,2025,128.3878416,36.99445276,43800
"23078","충북","단양군","충북-단양군",0,33,2025,128.3878416,36.99445276,43800
"23079","충북","단양군","충북-단양군",0,34,2025,128.3878416,36.99445276,43800
"23080","충북","단양군","충북-단양군",0,35,2025,128.3878416,36.99445276,43800
"23081","충북","단양군","충북-단양군",0,40,2025,128.3878416,36.99445276,43800
"23082","충북","단양군","충북-단양군",0,41,2025,128.3878416,36.99445276,43800
"23083","충북","단양군","충북-단양군",0,42,2025,128.3878416,36.99445276,43800
"23084","충북","단양군","충북-단양군",0,43,2025,128.3878416,36.99445276,43800
"23085","충북","단양군","충북-단양군",0,44,2025,128.3878416,36.99445276,43800
"23086","충북","단양군","충북-단양군",0,45,2025,128.3878416,36.99445276,43800
"23087","충북","보은군","충북-보은군",0,3,2024,127.7293357,36.48994959,43720
"23088","충북","보은군","충북-보은군",0,4,2024,127.7293357,36.48994959,43720
"23089","충북","보은군","충북-보은군",0,1,2024,127.7293357,36.48994959,43720
"23090","충북","보은군","충북-보은군",0,2,2024,127.7293357,36.48994959,43720
"23091","충북","보은군","충북-보은군",0,24,2024,127.7293357,36.48994959,43720
"23092","충북","보은군","충북-보은군",1,25,2024,127.7293357,36.48994959,43720
"23093","충북","보은군","충북-보은군",0,26,2024,127.7293357,36.48994959,43720
"23094","충북","보은군","충북-보은군",0,27,2024,127.7293357,36.48994959,43720
"23095","충북","보은군","충북-보은군",0,28,2024,127.7293357,36.48994959,43720
"23096","충북","보은군","충북-보은군",4,29,2024,127.7293357,36.48994959,43720
"23097","충북","보은군","충북-보은군",1,30,2024,127.7293357,36.48994959,43720
"23098","충북","보은군","충북-보은군",0,31,2024,127.7293357,36.48994959,43720
"23099","충북","보은군","충북-보은군",1,32,2024,127.7293357,36.48994959,43720
"23100","충북","보은군","충북-보은군",1,33,2024,127.7293357,36.48994959,43720
"23101","충북","보은군","충북-보은군",0,34,2024,127.7293357,36.48994959,43720
"23102","충북","보은군","충북-보은군",0,35,2024,127.7293357,36.48994959,43720
"23103","충북","보은군","충북-보은군",0,36,2024,127.7293357,36.48994959,43720
"23104","충북","보은군","충북-보은군",0,37,2024,127.7293357,36.48994959,43720
"23105","충북","보은군","충북-보은군",0,38,2024,127.7293357,36.48994959,43720
"23106","충북","보은군","충북-보은군",0,39,2024,127.7293357,36.48994959,43720
"23107","충북","보은군","충북-보은군",0,40,2024,127.7293357,36.48994959,43720
"23108","충북","보은군","충북-보은군",0,41,2024,127.7293357,36.48994959,43720
"23109","충북","보은군","충북-보은군",0,42,2024,127.7293357,36.48994959,43720
"23110","충북","보은군","충북-보은군",0,43,2024,127.7293357,36.48994959,43720
"23111","충북","보은군","충북-보은군",1,44,2024,127.7293357,36.48994959,43720
"23112","충북","보은군","충북-보은군",0,5,2024,127.7293357,36.48994959,43720
"23113","충북","보은군","충북-보은군",0,6,2024,127.7293357,36.48994959,43720
"23114","충북","보은군","충북-보은군",0,7,2024,127.7293357,36.48994959,43720
"23115","충북","보은군","충북-보은군",0,8,2024,127.7293357,36.48994959,43720
"23116","충북","보은군","충북-보은군",0,9,2024,127.7293357,36.48994959,43720
"23117","충북","보은군","충북-보은군",0,10,2024,127.7293357,36.48994959,43720
"23118","충북","보은군","충북-보은군",0,11,2024,127.7293357,36.48994959,43720
"23119","충북","보은군","충북-보은군",0,12,2024,127.7293357,36.48994959,43720
"23120","충북","보은군","충북-보은군",0,13,2024,127.7293357,36.48994959,43720
"23121","충북","보은군","충북-보은군",0,14,2024,127.7293357,36.48994959,43720
"23122","충북","보은군","충북-보은군",0,15,2024,127.7293357,36.48994959,43720
"23123","충북","보은군","충북-보은군",0,16,2024,127.7293357,36.48994959,43720
"23124","충북","보은군","충북-보은군",0,17,2024,127.7293357,36.48994959,43720
"23125","충북","보은군","충북-보은군",0,18,2024,127.7293357,36.48994959,43720
"23126","충북","보은군","충북-보은군",0,19,2024,127.7293357,36.48994959,43720
"23127","충북","보은군","충북-보은군",0,20,2024,127.7293357,36.48994959,43720
"23128","충북","보은군","충북-보은군",0,21,2024,127.7293357,36.48994959,43720
"23129","충북","보은군","충북-보은군",0,22,2024,127.7293357,36.48994959,43720
"23130","충북","보은군","충북-보은군",0,23,2024,127.7293357,36.48994959,43720
"23131","충북","보은군","충북-보은군",0,1,2025,127.7293357,36.48994959,43720
"23132","충북","보은군","충북-보은군",1,2,2025,127.7293357,36.48994959,43720
"23133","충북","보은군","충북-보은군",0,3,2025,127.7293357,36.48994959,43720
"23134","충북","보은군","충북-보은군",0,4,2025,127.7293357,36.48994959,43720
"23135","충북","보은군","충북-보은군",0,5,2025,127.7293357,36.48994959,43720
"23136","충북","보은군","충북-보은군",0,6,2025,127.7293357,36.48994959,43720
"23137","충북","보은군","충북-보은군",0,7,2025,127.7293357,36.48994959,43720
"23138","충북","보은군","충북-보은군",0,8,2025,127.7293357,36.48994959,43720
"23139","충북","보은군","충북-보은군",0,9,2025,127.7293357,36.48994959,43720
"23140","충북","보은군","충북-보은군",0,10,2025,127.7293357,36.48994959,43720
"23141","충북","보은군","충북-보은군",0,11,2025,127.7293357,36.48994959,43720
"23142","충북","보은군","충북-보은군",0,12,2025,127.7293357,36.48994959,43720
"23143","충북","보은군","충북-보은군",0,13,2025,127.7293357,36.48994959,43720
"23144","충북","보은군","충북-보은군",0,14,2025,127.7293357,36.48994959,43720
"23145","충북","보은군","충북-보은군",0,15,2025,127.7293357,36.48994959,43720
"23146","충북","보은군","충북-보은군",0,16,2025,127.7293357,36.48994959,43720
"23147","충북","보은군","충북-보은군",0,17,2025,127.7293357,36.48994959,43720
"23148","충북","보은군","충북-보은군",0,18,2025,127.7293357,36.48994959,43720
"23149","충북","보은군","충북-보은군",0,19,2025,127.7293357,36.48994959,43720
"23150","충북","보은군","충북-보은군",0,20,2025,127.7293357,36.48994959,43720
"23151","충북","보은군","충북-보은군",0,21,2025,127.7293357,36.48994959,43720
"23152","충북","보은군","충북-보은군",0,22,2025,127.7293357,36.48994959,43720
"23153","충북","보은군","충북-보은군",0,23,2025,127.7293357,36.48994959,43720
"23154","충북","보은군","충북-보은군",0,24,2025,127.7293357,36.48994959,43720
"23155","충북","보은군","충북-보은군",0,25,2025,127.7293357,36.48994959,43720
"23156","충북","보은군","충북-보은군",0,26,2025,127.7293357,36.48994959,43720
"23157","충북","보은군","충북-보은군",0,27,2025,127.7293357,36.48994959,43720
"23158","충북","보은군","충북-보은군",1,28,2025,127.7293357,36.48994959,43720
"23159","충북","보은군","충북-보은군",0,29,2025,127.7293357,36.48994959,43720
"23160","충북","보은군","충북-보은군",0,30,2025,127.7293357,36.48994959,43720
"23161","충북","보은군","충북-보은군",0,31,2025,127.7293357,36.48994959,43720
"23162","충북","보은군","충북-보은군",0,32,2025,127.7293357,36.48994959,43720
"23163","충북","보은군","충북-보은군",0,33,2025,127.7293357,36.48994959,43720
"23164","충북","보은군","충북-보은군",1,34,2025,127.7293357,36.48994959,43720
"23165","충북","보은군","충북-보은군",0,35,2025,127.7293357,36.48994959,43720
"23166","충북","보은군","충북-보은군",0,36,2025,127.7293357,36.48994959,43720
"23167","충북","보은군","충북-보은군",0,37,2025,127.7293357,36.48994959,43720
"23168","충북","보은군","충북-보은군",0,38,2025,127.7293357,36.48994959,43720
"23169","충북","보은군","충북-보은군",0,39,2025,127.7293357,36.48994959,43720
"23170","충북","보은군","충북-보은군",0,40,2025,127.7293357,36.48994959,43720
"23171","충북","보은군","충북-보은군",0,41,2025,127.7293357,36.48994959,43720
"23172","충북","보은군","충북-보은군",0,42,2025,127.7293357,36.48994959,43720
"23173","충북","보은군","충북-보은군",0,43,2025,127.7293357,36.48994959,43720
"23174","충북","보은군","충북-보은군",0,44,2025,127.7293357,36.48994959,43720
"23175","충북","보은군","충북-보은군",0,45,2025,127.7293357,36.48994959,43720
"23176","충북","보은군","충북-보은군",0,48,2024,127.7293357,36.48994959,43720
"23177","충북","보은군","충북-보은군",0,45,2024,127.7293357,36.48994959,43720
"23178","충북","보은군","충북-보은군",0,46,2024,127.7293357,36.48994959,43720
"23179","충북","보은군","충북-보은군",1,47,2024,127.7293357,36.48994959,43720
"23180","충북","보은군","충북-보은군",0,52,2024,127.7293357,36.48994959,43720
"23181","충북","보은군","충북-보은군",0,49,2024,127.7293357,36.48994959,43720
"23182","충북","보은군","충북-보은군",0,50,2024,127.7293357,36.48994959,43720
"23183","충북","보은군","충북-보은군",1,51,2024,127.7293357,36.48994959,43720
"23184","충북","영동군","충북-영동군",0,1,2025,127.8142281,36.15965896,43740
"23185","충북","영동군","충북-영동군",0,2,2025,127.8142281,36.15965896,43740
"23186","충북","영동군","충북-영동군",0,3,2025,127.8142281,36.15965896,43740
"23187","충북","영동군","충북-영동군",0,4,2025,127.8142281,36.15965896,43740
"23188","충북","영동군","충북-영동군",1,5,2025,127.8142281,36.15965896,43740
"23189","충북","영동군","충북-영동군",0,14,2025,127.8142281,36.15965896,43740
"23190","충북","영동군","충북-영동군",0,15,2025,127.8142281,36.15965896,43740
"23191","충북","영동군","충북-영동군",0,16,2025,127.8142281,36.15965896,43740
"23192","충북","영동군","충북-영동군",0,17,2025,127.8142281,36.15965896,43740
"23193","충북","영동군","충북-영동군",0,18,2025,127.8142281,36.15965896,43740
"23194","충북","영동군","충북-영동군",0,6,2025,127.8142281,36.15965896,43740
"23195","충북","영동군","충북-영동군",0,7,2025,127.8142281,36.15965896,43740
"23196","충북","영동군","충북-영동군",0,8,2025,127.8142281,36.15965896,43740
"23197","충북","영동군","충북-영동군",0,9,2025,127.8142281,36.15965896,43740
"23198","충북","영동군","충북-영동군",0,10,2025,127.8142281,36.15965896,43740
"23199","충북","영동군","충북-영동군",0,11,2025,127.8142281,36.15965896,43740
"23200","충북","영동군","충북-영동군",0,12,2025,127.8142281,36.15965896,43740
"23201","충북","영동군","충북-영동군",0,13,2025,127.8142281,36.15965896,43740
"23202","충북","영동군","충북-영동군",0,27,2025,127.8142281,36.15965896,43740
"23203","충북","영동군","충북-영동군",0,28,2025,127.8142281,36.15965896,43740
"23204","충북","영동군","충북-영동군",0,29,2025,127.8142281,36.15965896,43740
"23205","충북","영동군","충북-영동군",0,30,2025,127.8142281,36.15965896,43740
"23206","충북","영동군","충북-영동군",0,31,2025,127.8142281,36.15965896,43740
"23207","충북","영동군","충북-영동군",0,32,2025,127.8142281,36.15965896,43740
"23208","충북","영동군","충북-영동군",0,33,2025,127.8142281,36.15965896,43740
"23209","충북","영동군","충북-영동군",0,34,2025,127.8142281,36.15965896,43740
"23210","충북","영동군","충북-영동군",0,35,2025,127.8142281,36.15965896,43740
"23211","충북","영동군","충북-영동군",0,36,2025,127.8142281,36.15965896,43740
"23212","충북","영동군","충북-영동군",0,37,2025,127.8142281,36.15965896,43740
"23213","충북","영동군","충북-영동군",0,38,2025,127.8142281,36.15965896,43740
"23214","충북","영동군","충북-영동군",0,39,2025,127.8142281,36.15965896,43740
"23215","충북","영동군","충북-영동군",0,40,2025,127.8142281,36.15965896,43740
"23216","충북","영동군","충북-영동군",0,41,2025,127.8142281,36.15965896,43740
"23217","충북","영동군","충북-영동군",0,42,2025,127.8142281,36.15965896,43740
"23218","충북","영동군","충북-영동군",0,43,2025,127.8142281,36.15965896,43740
"23219","충북","영동군","충북-영동군",0,44,2025,127.8142281,36.15965896,43740
"23220","충북","영동군","충북-영동군",0,45,2025,127.8142281,36.15965896,43740
"23221","충북","영동군","충북-영동군",0,20,2024,127.8142281,36.15965896,43740
"23222","충북","영동군","충북-영동군",0,21,2024,127.8142281,36.15965896,43740
"23223","충북","영동군","충북-영동군",0,22,2024,127.8142281,36.15965896,43740
"23224","충북","영동군","충북-영동군",0,23,2024,127.8142281,36.15965896,43740
"23225","충북","영동군","충북-영동군",0,24,2024,127.8142281,36.15965896,43740
"23226","충북","영동군","충북-영동군",0,25,2024,127.8142281,36.15965896,43740
"23227","충북","영동군","충북-영동군",0,26,2024,127.8142281,36.15965896,43740
"23228","충북","영동군","충북-영동군",0,27,2024,127.8142281,36.15965896,43740
"23229","충북","영동군","충북-영동군",0,28,2024,127.8142281,36.15965896,43740
"23230","충북","영동군","충북-영동군",0,29,2024,127.8142281,36.15965896,43740
"23231","충북","영동군","충북-영동군",0,30,2024,127.8142281,36.15965896,43740
"23232","충북","영동군","충북-영동군",0,31,2024,127.8142281,36.15965896,43740
"23233","충북","영동군","충북-영동군",0,32,2024,127.8142281,36.15965896,43740
"23234","충북","영동군","충북-영동군",0,33,2024,127.8142281,36.15965896,43740
"23235","충북","영동군","충북-영동군",0,34,2024,127.8142281,36.15965896,43740
"23236","충북","영동군","충북-영동군",0,35,2024,127.8142281,36.15965896,43740
"23237","충북","영동군","충북-영동군",0,36,2024,127.8142281,36.15965896,43740
"23238","충북","영동군","충북-영동군",1,37,2024,127.8142281,36.15965896,43740
"23239","충북","영동군","충북-영동군",0,38,2024,127.8142281,36.15965896,43740
"23240","충북","영동군","충북-영동군",0,39,2024,127.8142281,36.15965896,43740
"23241","충북","영동군","충북-영동군",0,40,2024,127.8142281,36.15965896,43740
"23242","충북","영동군","충북-영동군",1,41,2024,127.8142281,36.15965896,43740
"23243","충북","영동군","충북-영동군",1,42,2024,127.8142281,36.15965896,43740
"23244","충북","영동군","충북-영동군",0,43,2024,127.8142281,36.15965896,43740
"23245","충북","영동군","충북-영동군",0,44,2024,127.8142281,36.15965896,43740
"23246","충북","영동군","충북-영동군",0,45,2024,127.8142281,36.15965896,43740
"23247","충북","영동군","충북-영동군",0,46,2024,127.8142281,36.15965896,43740
"23248","충북","영동군","충북-영동군",0,47,2024,127.8142281,36.15965896,43740
"23249","충북","영동군","충북-영동군",0,48,2024,127.8142281,36.15965896,43740
"23250","충북","영동군","충북-영동군",0,49,2024,127.8142281,36.15965896,43740
"23251","충북","영동군","충북-영동군",0,50,2024,127.8142281,36.15965896,43740
"23252","충북","영동군","충북-영동군",0,51,2024,127.8142281,36.15965896,43740
"23253","충북","영동군","충북-영동군",0,52,2024,127.8142281,36.15965896,43740
"23254","충북","영동군","충북-영동군",0,12,2024,127.8142281,36.15965896,43740
"23255","충북","영동군","충북-영동군",0,13,2024,127.8142281,36.15965896,43740
"23256","충북","영동군","충북-영동군",0,14,2024,127.8142281,36.15965896,43740
"23257","충북","영동군","충북-영동군",0,15,2024,127.8142281,36.15965896,43740
"23258","충북","영동군","충북-영동군",0,16,2024,127.8142281,36.15965896,43740
"23259","충북","영동군","충북-영동군",0,17,2024,127.8142281,36.15965896,43740
"23260","충북","영동군","충북-영동군",0,18,2024,127.8142281,36.15965896,43740
"23261","충북","영동군","충북-영동군",0,19,2024,127.8142281,36.15965896,43740
"23262","충북","영동군","충북-영동군",0,19,2025,127.8142281,36.15965896,43740
"23263","충북","영동군","충북-영동군",0,20,2025,127.8142281,36.15965896,43740
"23264","충북","영동군","충북-영동군",0,21,2025,127.8142281,36.15965896,43740
"23265","충북","영동군","충북-영동군",0,22,2025,127.8142281,36.15965896,43740
